subset,model,seed,dim,sev,one_minus_q,rmse,score,ece,cov90,rmse_base
FD001,transformer,2,drift,2,0.3250000476837158,17.97178077697754,740.1527709960938,0.12500000000000003,0.96,19.39873695373535
FD001,transformer,2,drift,3,0.5500000417232513,19.521263122558594,772.3029174804688,0.14,0.99,19.39873695373535
FD001,transformer,2,drift,4,0.7750000208616257,23.44491195678711,1046.801025390625,0.16199999999999998,1.0,19.39873695373535
FD001,transformer,2,drift,5,1.0,28.38933753967285,1639.242919921875,0.178,1.0,19.39873695373535
FD001,transformer,3,accuracy,0,0.0,16.515626907348633,461.541748046875,0.025000000000000005,0.86,16.515626907348633
FD001,transformer,3,accuracy,1,0.050000011920928955,16.142900466918945,447.8746337890625,0.020000000000000014,0.87,16.515626907348633
FD001,transformer,3,accuracy,2,0.18750005960464478,16.786943435668945,516.8309326171875,0.03900000000000001,0.83,16.515626907348633
FD001,transformer,3,accuracy,3,0.3250000476837158,17.211471557617188,512.5731201171875,0.06599999999999998,0.83,16.515626907348633
FD001,transformer,3,accuracy,4,0.46250003576278687,20.96375274658203,1089.347412109375,0.09899999999999995,0.75,16.515626907348633
FD001,transformer,3,accuracy,5,0.6000000238418579,25.086044311523438,1688.8828125,0.229,0.56,16.515626907348633
FD001,transformer,3,accuracy_bias,0,0.0,16.515626907348633,461.541748046875,0.025000000000000005,0.86,16.515626907348633
FD001,transformer,3,accuracy_bias,1,0.050000011920928955,17.247833251953125,506.22576904296875,0.07299999999999998,0.85,16.515626907348633
FD001,transformer,3,accuracy_bias,2,0.18750005960464478,22.827001571655273,955.584716796875,0.23399999999999993,0.7,16.515626907348633
FD001,transformer,3,accuracy_bias,3,0.3250000476837158,32.16117477416992,2956.62109375,0.3829999999999999,0.4,16.515626907348633
FD001,transformer,3,accuracy_bias,4,0.46250003576278687,40.07594680786133,5880.51904296875,0.45199999999999996,0.18,16.515626907348633
FD001,transformer,3,accuracy_bias,5,0.6000000238418579,44.979862213134766,9433.107421875,0.472,0.12,16.515626907348633
FD001,transformer,3,completeness_MCAR,0,0.0,16.515626907348633,461.541748046875,0.025000000000000005,0.86,16.515626907348633
FD001,transformer,3,completeness_MCAR,1,0.0503922700881958,17.248796463012695,530.0325317382812,0.02799999999999999,0.88,16.515626907348633
FD001,transformer,3,completeness_MCAR,2,0.162725567817688,17.71485710144043,591.5255737304688,0.04100000000000001,0.83,16.515626907348633
FD001,transformer,3,completeness_MCAR,3,0.276039183139801,15.708279609680176,400.2370910644531,0.011999999999999974,0.87,16.515626907348633
FD001,transformer,3,completeness_MCAR,4,0.388568639755249,16.7590389251709,438.6465759277344,0.025999999999999975,0.85,16.515626907348633
FD001,transformer,3,completeness_MCAR,5,0.499666690826416,18.102502822875977,663.505126953125,0.020999999999999974,0.84,16.515626907348633
FD001,transformer,3,completeness_MAR,0,0.0,16.515626907348633,461.541748046875,0.025000000000000005,0.86,16.515626907348633
FD001,transformer,3,completeness_MAR,1,0.05029416084289551,16.161828994750977,461.09552001953125,0.02299999999999998,0.86,16.515626907348633
FD001,transformer,3,completeness_MAR,2,0.16266673803329468,17.567264556884766,758.6566772460938,0.02699999999999999,0.83,16.515626907348633
FD001,transformer,3,completeness_MAR,3,0.27568626403808594,18.621654510498047,774.3419799804688,0.030000000000000016,0.85,16.515626907348633
FD001,transformer,3,completeness_MAR,4,0.3881961703300476,18.18721580505371,559.8643798828125,0.038999999999999986,0.79,16.515626907348633
FD001,transformer,3,completeness_MAR,5,0.5003921985626221,19.0477352142334,604.1309204101562,0.03199999999999999,0.79,16.515626907348633
FD001,transformer,3,completeness_MNAR,0,0.0,16.515626907348633,461.541748046875,0.025000000000000005,0.86,16.515626907348633
FD001,transformer,3,completeness_MNAR,1,0.05043137073516846,16.949644088745117,507.853515625,0.017999999999999995,0.88,16.515626907348633
FD001,transformer,3,completeness_MNAR,2,0.16396087408065796,19.10213279724121,835.8749389648438,0.062,0.8,16.515626907348633
FD001,transformer,3,completeness_MNAR,3,0.27611762285232544,16.09433937072754,586.8458251953125,0.09700000000000002,0.87,16.515626907348633
FD001,transformer,3,completeness_MNAR,4,0.38972556591033936,20.14194107055664,2261.48681640625,0.12600000000000003,0.71,16.515626907348633
FD001,transformer,3,completeness_MNAR,5,0.5028039813041687,30.68793296813965,13874.3095703125,0.259,0.61,16.515626907348633
FD001,transformer,3,timeliness,0,0.0,16.515626907348633,461.541748046875,0.025000000000000005,0.86,16.515626907348633
FD001,transformer,3,timeliness,1,0.15384620428085327,18.257951736450195,688.8694458007812,0.038000000000000006,0.84,16.515626907348633
FD001,transformer,3,timeliness,2,0.38461536169052124,20.960596084594727,1536.944091796875,0.10600000000000001,0.73,16.515626907348633
FD001,transformer,3,timeliness,3,0.5384615659713745,20.19528579711914,1482.5450439453125,0.064,0.75,16.515626907348633
FD001,transformer,3,timeliness,4,0.7692307829856873,22.8044490814209,3025.8818359375,0.131,0.64,16.515626907348633
FD001,transformer,3,timeliness,5,1.0,25.318918228149414,2776.413818359375,0.13000000000000003,0.63,16.515626907348633
FD001,transformer,3,consistency,0,0.0,16.515626907348633,461.541748046875,0.025000000000000005,0.86,16.515626907348633
FD001,transformer,3,consistency,1,0.052941203117370605,18.174789428710938,612.1079711914062,0.142,0.77,16.515626907348633
FD001,transformer,3,consistency,2,0.17205888032913208,25.153627395629883,1750.54443359375,0.321,0.48,16.515626907348633
FD001,transformer,3,consistency,3,0.2911764979362488,24.1710262298584,1148.56494140625,0.29999999999999993,0.48,16.515626907348633
FD001,transformer,3,consistency,4,0.4102941155433655,40.40533447265625,7478.50439453125,0.4200000000000001,0.25,16.515626907348633
FD001,transformer,3,consistency,5,0.529411792755127,33.91695785522461,3107.0537109375,0.4029999999999999,0.24,16.515626907348633
FD001,transformer,3,drift,0,0.0,16.515626907348633,461.541748046875,0.025000000000000005,0.86,16.515626907348633
FD001,transformer,3,drift,1,0.10000008344650269,17.86713409423828,576.904541015625,0.09299999999999997,0.83,16.515626907348633
FD001,transformer,3,drift,2,0.3250000476837158,22.649757385253906,996.564453125,0.23399999999999999,0.66,16.515626907348633
FD001,transformer,3,drift,3,0.5500000417232513,27.425554275512695,1584.7138671875,0.327,0.49,16.515626907348633
FD001,transformer,3,drift,4,0.7750000208616257,31.89693260192871,2419.58740234375,0.38499999999999995,0.32,16.515626907348633
FD001,transformer,3,drift,5,1.0,35.966190338134766,3604.387939453125,0.42800000000000005,0.15,16.515626907348633
FD001,transformer,4,accuracy,0,0.0,17.051006317138672,646.4012451171875,0.06000000000000001,0.85,17.051006317138672
FD001,transformer,4,accuracy,1,0.050000011920928955,16.893009185791016,641.1251220703125,0.06600000000000002,0.86,17.051006317138672
FD001,transformer,4,accuracy,2,0.18750005960464478,16.74408531188965,517.1076049804688,0.028000000000000004,0.83,17.051006317138672
FD001,transformer,4,accuracy,3,0.3250000476837158,17.332229614257812,572.7821655273438,0.05,0.78,17.051006317138672
FD001,transformer,4,accuracy,4,0.46250003576278687,21.3232479095459,917.47900390625,0.12199999999999997,0.72,17.051006317138672
FD001,transformer,4,accuracy,5,0.6000000238418579,24.881141662597656,1346.8463134765625,0.174,0.58,17.051006317138672
FD001,transformer,4,accuracy_bias,0,0.0,17.051006317138672,646.4012451171875,0.06000000000000001,0.85,17.051006317138672
FD001,transformer,4,accuracy_bias,1,0.050000011920928955,16.636001586914062,515.02783203125,0.02699999999999999,0.85,17.051006317138672
FD001,transformer,4,accuracy_bias,2,0.18750005960464478,21.00713348388672,786.4276123046875,0.182,0.71,17.051006317138672
FD001,transformer,4,accuracy_bias,3,0.3250000476837158,30.268217086791992,2922.484375,0.31999999999999995,0.45,17.051006317138672
FD001,transformer,4,accuracy_bias,4,0.46250003576278687,37.152889251708984,5439.4033203125,0.42800000000000005,0.25,17.051006317138672
FD001,transformer,4,accuracy_bias,5,0.6000000238418579,42.914154052734375,8905.6064453125,0.45999999999999996,0.14,17.051006317138672
FD001,transformer,4,completeness_MCAR,0,0.0,17.051006317138672,646.4012451171875,0.06000000000000001,0.85,17.051006317138672
FD001,transformer,4,completeness_MCAR,1,0.0503922700881958,16.8276424407959,700.7903442382812,0.05600000000000003,0.9,17.051006317138672
FD001,transformer,4,completeness_MCAR,2,0.162725567817688,16.901126861572266,805.5198974609375,0.06800000000000003,0.86,17.051006317138672
FD001,transformer,4,completeness_MCAR,3,0.276039183139801,16.289230346679688,724.1803588867188,0.065,0.86,17.051006317138672
FD001,transformer,4,completeness_MCAR,4,0.388568639755249,18.685253143310547,1090.482421875,0.065,0.84,17.051006317138672
FD001,transformer,4,completeness_MCAR,5,0.499666690826416,19.698129653930664,1366.0914306640625,0.099,0.82,17.051006317138672
FD001,transformer,4,completeness_MAR,0,0.0,17.051006317138672,646.4012451171875,0.06000000000000001,0.85,17.051006317138672
FD001,transformer,4,completeness_MAR,1,0.05029416084289551,15.953910827636719,499.3741455078125,0.062,0.85,17.051006317138672
FD001,transformer,4,completeness_MAR,2,0.16266673803329468,17.53717803955078,718.8598022460938,0.07600000000000003,0.89,17.051006317138672
FD001,transformer,4,completeness_MAR,3,0.27568626403808594,19.906339645385742,1563.488037109375,0.097,0.79,17.051006317138672
FD001,transformer,4,completeness_MAR,4,0.3881961703300476,18.60862922668457,1163.56689453125,0.06600000000000002,0.81,17.051006317138672
FD001,transformer,4,completeness_MAR,5,0.5003921985626221,20.050310134887695,1257.3538818359375,0.127,0.78,17.051006317138672
FD001,transformer,4,completeness_MNAR,0,0.0,17.051006317138672,646.4012451171875,0.06000000000000001,0.85,17.051006317138672
FD001,transformer,4,completeness_MNAR,1,0.05043137073516846,17.354490280151367,688.4424438476562,0.05700000000000001,0.85,17.051006317138672
FD001,transformer,4,completeness_MNAR,2,0.16396087408065796,18.5574893951416,842.7999267578125,0.12399999999999997,0.82,17.051006317138672
FD001,transformer,4,completeness_MNAR,3,0.27611762285232544,17.955955505371094,838.7268676757812,0.17400000000000002,0.88,17.051006317138672
FD001,transformer,4,completeness_MNAR,4,0.38972556591033936,24.732746124267578,3998.053955078125,0.195,0.72,17.051006317138672
FD001,transformer,4,completeness_MNAR,5,0.5028039813041687,35.51713562011719,19796.685546875,0.31399999999999995,0.58,17.051006317138672
FD001,transformer,4,timeliness,0,0.0,17.051006317138672,646.4012451171875,0.06000000000000001,0.85,17.051006317138672
FD001,transformer,4,timeliness,1,0.15384620428085327,17.70903778076172,882.4697265625,0.10200000000000001,0.87,17.051006317138672
FD001,transformer,4,timeliness,2,0.38461536169052124,23.014896392822266,1868.6650390625,0.18400000000000002,0.72,17.051006317138672
FD001,transformer,4,timeliness,3,0.5384615659713745,19.915369033813477,1231.6180419921875,0.14500000000000002,0.72,17.051006317138672
FD001,transformer,4,timeliness,4,0.7692307829856873,20.633037567138672,1373.99951171875,0.18,0.71,17.051006317138672
FD001,transformer,4,timeliness,5,1.0,25.561176300048828,4932.48193359375,0.18600000000000003,0.64,17.051006317138672
FD001,transformer,4,consistency,0,0.0,17.051006317138672,646.4012451171875,0.06000000000000001,0.85,17.051006317138672
FD001,transformer,4,consistency,1,0.052941203117370605,17.29677963256836,582.0810546875,0.06899999999999999,0.74,17.051006317138672
FD001,transformer,4,consistency,2,0.17205888032913208,23.19518280029297,1166.6707763671875,0.259,0.53,17.051006317138672
FD001,transformer,4,consistency,3,0.2911764979362488,18.716060638427734,632.0656127929688,0.146,0.64,17.051006317138672
FD001,transformer,4,consistency,4,0.4102941155433655,36.02953338623047,4868.916015625,0.37,0.32,17.051006317138672
FD001,transformer,4,consistency,5,0.529411792755127,25.862436294555664,1473.0738525390625,0.299,0.36,17.051006317138672
FD001,transformer,4,drift,0,0.0,17.051006317138672,646.4012451171875,0.06000000000000001,0.85,17.051006317138672
FD001,transformer,4,drift,1,0.10000008344650269,17.0985107421875,540.3989868164062,0.02699999999999999,0.84,17.051006317138672
FD001,transformer,4,drift,2,0.3250000476837158,19.238494873046875,638.49658203125,0.14399999999999996,0.77,17.051006317138672
FD001,transformer,4,drift,3,0.5500000417232513,22.901775360107422,1039.5238037109375,0.253,0.66,17.051006317138672
FD001,transformer,4,drift,4,0.7750000208616257,27.656696319580078,1658.3275146484375,0.34199999999999997,0.49,17.051006317138672
FD001,transformer,4,drift,5,1.0,32.811180114746094,2606.66015625,0.40199999999999997,0.28,17.051006317138672
FD001,pinn,0,accuracy,0,0.0,14.432321548461914,364.9969482421875,0.04799999999999997,0.81,14.432321548461914
FD001,pinn,0,accuracy,1,0.050000011920928955,14.364686965942383,370.60211181640625,0.05399999999999998,0.81,14.432321548461914
FD001,pinn,0,accuracy,2,0.18750005960464478,14.197464942932129,308.3320617675781,0.04699999999999999,0.8,14.432321548461914
FD001,pinn,0,accuracy,3,0.3250000476837158,15.108062744140625,403.04718017578125,0.04299999999999997,0.84,14.432321548461914
FD001,pinn,0,accuracy,4,0.46250003576278687,15.386490821838379,380.0395812988281,0.04199999999999997,0.77,14.432321548461914
FD001,pinn,0,accuracy,5,0.6000000238418579,18.119169235229492,512.3668823242188,0.04699999999999997,0.82,14.432321548461914
FD001,pinn,0,accuracy_bias,0,0.0,14.432321548461914,364.9969482421875,0.04799999999999997,0.81,14.432321548461914
FD001,pinn,0,accuracy_bias,1,0.050000011920928955,14.498639106750488,414.98370361328125,0.04899999999999999,0.79,14.432321548461914
FD001,pinn,0,accuracy_bias,2,0.18750005960464478,16.15047264099121,424.56781005859375,0.05299999999999998,0.73,14.432321548461914
FD001,pinn,0,accuracy_bias,3,0.3250000476837158,21.797550201416016,820.8419799804688,0.177,0.61,14.432321548461914
FD001,pinn,0,accuracy_bias,4,0.46250003576278687,26.165258407592773,1188.011474609375,0.24899999999999997,0.4,14.432321548461914
FD001,pinn,0,accuracy_bias,5,0.6000000238418579,30.960012435913086,1910.0931396484375,0.268,0.25,14.432321548461914
FD001,pinn,0,completeness_MCAR,0,0.0,14.432321548461914,364.9969482421875,0.04799999999999997,0.81,14.432321548461914
FD001,pinn,0,completeness_MCAR,1,0.0503922700881958,14.742356300354004,386.6423034667969,0.039999999999999994,0.87,14.432321548461914
FD001,pinn,0,completeness_MCAR,2,0.162725567817688,15.049219131469727,492.5958557128906,0.04,0.86,14.432321548461914
FD001,pinn,0,completeness_MCAR,3,0.276039183139801,15.16739559173584,451.5427551269531,0.04399999999999999,0.82,14.432321548461914
FD001,pinn,0,completeness_MCAR,4,0.388568639755249,15.960869789123535,555.611083984375,0.04299999999999999,0.8,14.432321548461914
FD001,pinn,0,completeness_MCAR,5,0.499666690826416,18.953962326049805,660.1346435546875,0.03599999999999999,0.72,14.432321548461914
FD001,pinn,0,completeness_MAR,0,0.0,14.432321548461914,364.9969482421875,0.04799999999999997,0.81,14.432321548461914
FD001,pinn,0,completeness_MAR,1,0.05029416084289551,13.868783950805664,330.23077392578125,0.04299999999999998,0.82,14.432321548461914
FD001,pinn,0,completeness_MAR,2,0.16266673803329468,15.898700714111328,542.0147705078125,0.03899999999999999,0.8,14.432321548461914
FD001,pinn,0,completeness_MAR,3,0.27568626403808594,15.644315719604492,552.2196044921875,0.033,0.84,14.432321548461914
FD001,pinn,0,completeness_MAR,4,0.3881961703300476,17.643840789794922,634.7039184570312,0.04099999999999997,0.78,14.432321548461914
FD001,pinn,0,completeness_MAR,5,0.5003921985626221,19.144161224365234,810.2659301757812,0.04699999999999997,0.73,14.432321548461914
FD001,pinn,0,completeness_MNAR,0,0.0,14.432321548461914,364.9969482421875,0.04799999999999997,0.81,14.432321548461914
FD001,pinn,0,completeness_MNAR,1,0.05043137073516846,14.882221221923828,410.2646789550781,0.05299999999999999,0.84,14.432321548461914
FD001,pinn,0,completeness_MNAR,2,0.16396087408065796,15.871438026428223,438.7931213378906,0.03999999999999999,0.84,14.432321548461914
FD001,pinn,0,completeness_MNAR,3,0.27611762285232544,16.698564529418945,697.0286865234375,0.05400000000000001,0.79,14.432321548461914
FD001,pinn,0,completeness_MNAR,4,0.38972556591033936,21.543081283569336,1196.2314453125,0.03399999999999998,0.73,14.432321548461914
FD001,pinn,0,completeness_MNAR,5,0.5028039813041687,32.28050231933594,4333.52001953125,0.10499999999999998,0.55,14.432321548461914
FD001,pinn,0,timeliness,0,0.0,14.432321548461914,364.9969482421875,0.04799999999999997,0.81,14.432321548461914
FD001,pinn,0,timeliness,1,0.15384620428085327,15.080097198486328,437.3396911621094,0.046,0.82,14.432321548461914
FD001,pinn,0,timeliness,2,0.38461536169052124,17.436372756958008,694.2435913085938,0.09500000000000001,0.76,14.432321548461914
FD001,pinn,0,timeliness,3,0.5384615659713745,19.646595001220703,953.2608032226562,0.085,0.65,14.432321548461914
FD001,pinn,0,timeliness,4,0.7692307829856873,20.892789840698242,1632.0115966796875,0.14100000000000001,0.67,14.432321548461914
FD001,pinn,0,timeliness,5,1.0,24.292705535888672,2047.942626953125,0.13799999999999998,0.63,14.432321548461914
FD001,pinn,0,consistency,0,0.0,14.432321548461914,364.9969482421875,0.04799999999999997,0.81,14.432321548461914
FD001,pinn,0,consistency,1,0.052941203117370605,14.517463684082031,474.1953430175781,0.055999999999999994,0.85,14.432321548461914
FD001,pinn,0,consistency,2,0.17205888032913208,17.7628116607666,565.9797973632812,0.211,0.59,14.432321548461914
FD001,pinn,0,consistency,3,0.2911764979362488,17.91872787475586,729.9848022460938,0.06000000000000001,0.65,14.432321548461914
FD001,pinn,0,consistency,4,0.4102941155433655,17.24970817565918,562.960693359375,0.16899999999999998,0.7,14.432321548461914
FD001,pinn,0,consistency,5,0.529411792755127,23.084014892578125,779.1611328125,0.19299999999999998,0.37,14.432321548461914
FD001,pinn,0,drift,0,0.0,14.432321548461914,364.9969482421875,0.04799999999999997,0.81,14.432321548461914
FD001,pinn,0,drift,1,0.10000008344650269,14.424487113952637,375.553955078125,0.056999999999999995,0.79,14.432321548461914
FD001,pinn,0,drift,2,0.3250000476837158,17.005992889404297,458.1663513183594,0.16899999999999998,0.7,14.432321548461914
FD001,pinn,0,drift,3,0.5500000417232513,25.20924949645996,1085.279541015625,0.371,0.31,14.432321548461914
FD001,pinn,0,drift,4,0.7750000208616257,34.55385971069336,2709.207275390625,0.45299999999999996,0.1,14.432321548461914
FD001,pinn,0,drift,5,1.0,42.23954772949219,5545.48193359375,0.475,0.05,14.432321548461914
FD001,pinn,1,accuracy,0,0.0,14.0574369430542,358.2310485839844,0.061,0.86,14.0574369430542
FD001,pinn,1,accuracy,1,0.050000011920928955,14.163116455078125,375.248046875,0.059,0.86,14.0574369430542
FD001,pinn,1,accuracy,2,0.18750005960464478,14.223396301269531,334.9212951660156,0.058999999999999976,0.85,14.0574369430542
FD001,pinn,1,accuracy,3,0.3250000476837158,15.292232513427734,400.661376953125,0.07599999999999998,0.82,14.0574369430542
FD001,pinn,1,accuracy,4,0.46250003576278687,15.112957954406738,334.6806335449219,0.049999999999999975,0.8,14.0574369430542
FD001,pinn,1,accuracy,5,0.6000000238418579,16.817453384399414,395.3247375488281,0.044,0.77,14.0574369430542
FD001,pinn,1,accuracy_bias,0,0.0,14.0574369430542,358.2310485839844,0.061,0.86,14.0574369430542
FD001,pinn,1,accuracy_bias,1,0.050000011920928955,14.409238815307617,391.1539001464844,0.06399999999999999,0.85,14.0574369430542
FD001,pinn,1,accuracy_bias,2,0.18750005960464478,16.156814575195312,538.9854736328125,0.048999999999999974,0.85,14.0574369430542
FD001,pinn,1,accuracy_bias,3,0.3250000476837158,17.250808715820312,586.3466796875,0.037000000000000005,0.8,14.0574369430542
FD001,pinn,1,accuracy_bias,4,0.46250003576278687,16.463302612304688,392.2941589355469,0.04599999999999997,0.75,14.0574369430542
FD001,pinn,1,accuracy_bias,5,0.6000000238418579,21.637113571166992,692.0772094726562,0.09899999999999998,0.57,14.0574369430542
FD001,pinn,1,completeness_MCAR,0,0.0,14.0574369430542,358.2310485839844,0.061,0.86,14.0574369430542
FD001,pinn,1,completeness_MCAR,1,0.0503922700881958,14.212140083312988,368.2624206542969,0.06399999999999999,0.83,14.0574369430542
FD001,pinn,1,completeness_MCAR,2,0.162725567817688,14.901640892028809,442.32928466796875,0.063,0.87,14.0574369430542
FD001,pinn,1,completeness_MCAR,3,0.276039183139801,14.82214641571045,377.33831787109375,0.05199999999999999,0.81,14.0574369430542
FD001,pinn,1,completeness_MCAR,4,0.388568639755249,16.167171478271484,468.3345642089844,0.05099999999999999,0.81,14.0574369430542
FD001,pinn,1,completeness_MCAR,5,0.499666690826416,17.640560150146484,504.9068298339844,0.05299999999999998,0.75,14.0574369430542
FD001,pinn,1,completeness_MAR,0,0.0,14.0574369430542,358.2310485839844,0.061,0.86,14.0574369430542
FD001,pinn,1,completeness_MAR,1,0.05029416084289551,13.543768882751465,313.8829040527344,0.05499999999999997,0.86,14.0574369430542
FD001,pinn,1,completeness_MAR,2,0.16266673803329468,15.899687767028809,539.0103149414062,0.059,0.81,14.0574369430542
FD001,pinn,1,completeness_MAR,3,0.27568626403808594,15.21521282196045,418.9880676269531,0.053000000000000005,0.84,14.0574369430542
FD001,pinn,1,completeness_MAR,4,0.3881961703300476,17.20006561279297,573.5638427734375,0.06000000000000001,0.77,14.0574369430542
FD001,pinn,1,completeness_MAR,5,0.5003921985626221,18.85735321044922,718.3157348632812,0.043999999999999984,0.72,14.0574369430542
FD001,pinn,1,completeness_MNAR,0,0.0,14.0574369430542,358.2310485839844,0.061,0.86,14.0574369430542
FD001,pinn,1,completeness_MNAR,1,0.05043137073516846,14.277244567871094,370.78472900390625,0.06,0.85,14.0574369430542
FD001,pinn,1,completeness_MNAR,2,0.16396087408065796,14.52914047241211,370.5190734863281,0.077,0.87,14.0574369430542
FD001,pinn,1,completeness_MNAR,3,0.27611762285232544,17.251829147338867,971.5311889648438,0.07000000000000002,0.82,14.0574369430542
FD001,pinn,1,completeness_MNAR,4,0.38972556591033936,18.04322052001953,606.415771484375,0.046000000000000006,0.79,14.0574369430542
FD001,pinn,1,completeness_MNAR,5,0.5028039813041687,26.36747169494629,4588.1904296875,0.12800000000000003,0.63,14.0574369430542
FD001,pinn,1,timeliness,0,0.0,14.0574369430542,358.2310485839844,0.061,0.86,14.0574369430542
FD001,pinn,1,timeliness,1,0.15384620428085327,14.472188949584961,431.06878662109375,0.065,0.83,14.0574369430542
FD001,pinn,1,timeliness,2,0.38461536169052124,18.17786407470703,763.814208984375,0.10800000000000003,0.74,14.0574369430542
FD001,pinn,1,timeliness,3,0.5384615659713745,19.747121810913086,995.8536376953125,0.08199999999999999,0.7,14.0574369430542
FD001,pinn,1,timeliness,4,0.7692307829856873,22.698932647705078,1867.4609375,0.12300000000000003,0.67,14.0574369430542
FD001,pinn,1,timeliness,5,1.0,23.68247413635254,1615.7330322265625,0.12600000000000003,0.62,14.0574369430542
FD001,pinn,1,consistency,0,0.0,14.0574369430542,358.2310485839844,0.061,0.86,14.0574369430542
FD001,pinn,1,consistency,1,0.052941203117370605,14.338150978088379,400.27197265625,0.06799999999999999,0.85,14.0574369430542
FD001,pinn,1,consistency,2,0.17205888032913208,16.433040618896484,493.67034912109375,0.18299999999999997,0.65,14.0574369430542
FD001,pinn,1,consistency,3,0.2911764979362488,15.874602317810059,558.8566284179688,0.069,0.84,14.0574369430542
FD001,pinn,1,consistency,4,0.4102941155433655,19.34187889099121,815.5454711914062,0.14999999999999997,0.72,14.0574369430542
FD001,pinn,1,consistency,5,0.529411792755127,15.688523292541504,550.8526000976562,0.056999999999999995,0.83,14.0574369430542
FD001,pinn,1,drift,0,0.0,14.0574369430542,358.2310485839844,0.061,0.86,14.0574369430542
FD001,pinn,1,drift,1,0.10000008344650269,14.696533203125,382.3160400390625,0.058999999999999976,0.86,14.0574369430542
FD001,pinn,1,drift,2,0.3250000476837158,17.627174377441406,527.1124267578125,0.119,0.8,14.0574369430542
FD001,pinn,1,drift,3,0.5500000417232513,25.892683029174805,1379.6414794921875,0.273,0.62,14.0574369430542
FD001,pinn,1,drift,4,0.7750000208616257,35.6531982421875,3235.283447265625,0.40099999999999997,0.28,14.0574369430542
FD001,pinn,1,drift,5,1.0,42.636844635009766,6039.53662109375,0.433,0.11,14.0574369430542
FD001,pinn,2,accuracy,0,0.0,13.614917755126953,326.1422119140625,0.05499999999999998,0.85,13.614917755126953
FD001,pinn,2,accuracy,1,0.050000011920928955,13.543319702148438,322.3011169433594,0.05199999999999999,0.85,13.614917755126953
FD001,pinn,2,accuracy,2,0.18750005960464478,14.104007720947266,338.01153564453125,0.034999999999999996,0.84,13.614917755126953
FD001,pinn,2,accuracy,3,0.3250000476837158,14.946871757507324,328.4048156738281,0.028999999999999988,0.87,13.614917755126953
FD001,pinn,2,accuracy,4,0.46250003576278687,16.319448471069336,365.166259765625,0.03299999999999998,0.8,13.614917755126953
FD001,pinn,2,accuracy,5,0.6000000238418579,20.9941463470459,750.4640502929688,0.08299999999999999,0.73,13.614917755126953
FD001,pinn,2,accuracy_bias,0,0.0,13.614917755126953,326.1422119140625,0.05499999999999998,0.85,13.614917755126953
FD001,pinn,2,accuracy_bias,1,0.050000011920928955,13.406233787536621,324.5522155761719,0.05799999999999998,0.85,13.614917755126953
FD001,pinn,2,accuracy_bias,2,0.18750005960464478,13.3359375,284.5265197753906,0.04399999999999999,0.8,13.614917755126953
FD001,pinn,2,accuracy_bias,3,0.3250000476837158,17.54612922668457,510.61529541015625,0.07799999999999999,0.67,13.614917755126953
FD001,pinn,2,accuracy_bias,4,0.46250003576278687,21.031431198120117,632.6085815429688,0.18199999999999994,0.38,13.614917755126953
FD001,pinn,2,accuracy_bias,5,0.6000000238418579,25.77326774597168,988.35009765625,0.21799999999999997,0.2,13.614917755126953
FD001,pinn,2,completeness_MCAR,0,0.0,13.614917755126953,326.1422119140625,0.05499999999999998,0.85,13.614917755126953
FD001,pinn,2,completeness_MCAR,1,0.0503922700881958,13.079984664916992,308.7850036621094,0.05700000000000001,0.86,13.614917755126953
FD001,pinn,2,completeness_MCAR,2,0.162725567817688,14.519740104675293,447.7541198730469,0.05200000000000001,0.86,13.614917755126953
FD001,pinn,2,completeness_MCAR,3,0.276039183139801,14.741002082824707,387.40338134765625,0.040999999999999995,0.82,13.614917755126953
FD001,pinn,2,completeness_MCAR,4,0.388568639755249,16.271615982055664,467.06011962890625,0.037999999999999964,0.8,13.614917755126953
FD001,pinn,2,completeness_MCAR,5,0.499666690826416,17.348453521728516,498.93231201171875,0.038999999999999986,0.8,13.614917755126953
FD001,pinn,2,completeness_MAR,0,0.0,13.614917755126953,326.1422119140625,0.05499999999999998,0.85,13.614917755126953
FD001,pinn,2,completeness_MAR,1,0.05029416084289551,13.582818984985352,329.1477355957031,0.04899999999999998,0.87,13.614917755126953
FD001,pinn,2,completeness_MAR,2,0.16266673803329468,14.867762565612793,437.2481994628906,0.045,0.85,13.614917755126953
FD001,pinn,2,completeness_MAR,3,0.27568626403808594,15.96164608001709,483.67138671875,0.032,0.86,13.614917755126953
FD001,pinn,2,completeness_MAR,4,0.3881961703300476,14.681517601013184,331.1567077636719,0.03200000000000001,0.83,13.614917755126953
FD001,pinn,2,completeness_MAR,5,0.5003921985626221,17.421815872192383,463.1112365722656,0.03899999999999998,0.71,13.614917755126953
FD001,pinn,2,completeness_MNAR,0,0.0,13.614917755126953,326.1422119140625,0.05499999999999998,0.85,13.614917755126953
FD001,pinn,2,completeness_MNAR,1,0.05043137073516846,14.08358097076416,343.5133056640625,0.048,0.87,13.614917755126953
FD001,pinn,2,completeness_MNAR,2,0.16396087408065796,15.159337043762207,449.3736572265625,0.043,0.84,13.614917755126953
FD001,pinn,2,completeness_MNAR,3,0.27611762285232544,15.910858154296875,452.87103271484375,0.05700000000000001,0.82,13.614917755126953
FD001,pinn,2,completeness_MNAR,4,0.38972556591033936,19.301189422607422,969.6478271484375,0.05800000000000001,0.84,13.614917755126953
